,image_id,grade,pos_x,pos_y,width,height
32950,46822.jpg,A,389,315,284,260
1570,84578.jpg,B,102,51,503,563
40047,71381.jpg,A,286,11,571,492
39668,88019.jpg,A,244,64,576,528
15080,75881.jpg,B,366,117,528,438
7794,88381.jpg,A,494,286,313,285
8822,32259.jpg,A,375,357,301,206
9908,21984.jpg,A,421,296,282,227
38211,55777.jpg,A,406,154,396,277
42835,75380.jpg,B,443,155,349,259
969,82458.jpg,A,257,46,551,591
43104,57937.jpg,A,366,129,426,351
42464,07282.jpg,A,469,299,294,255
31376,47986.jpg,B,437,218,292,193
15444,81618.jpg,A,350,153,587,567
14513,17138.jpg,A,0,160,567,505
22315,31976.jpg,C,434,305,442,309
17610,56339.jpg,A,468,75,478,557
31761,25332.jpg,B,458,154,217,236
16283,48518.jpg,A,497,162,428,483
13454,95388.jpg,A,59,114,411,376
8650,30850.jpg,A,438,393,288,246
22307,04287.jpg,B,461,341,385,368
5910,72759.jpg,C,1,0,844,720
18767,27943.jpg,A,530,149,449,357
6889,18380.jpg,C,195,37,782,584
37614,28861.jpg,B,582,270,314,284
30836,64326.jpg,B,590,79,384,265
35425,48847.jpg,B,183,30,811,607
14591,71038.jpg,A,0,126,539,542
39584,03420.jpg,A,295,111,556,483
15509,57647.jpg,A,388,112,551,550
13525,22384.jpg,A,29,159,498,460
14036,31067.jpg,B,27,146,550,431
28927,01885.jpg,B,217,255,446,340
40470,69863.jpg,A,339,131,507,382
30262,86716.jpg,A,456,254,405,283
16033,58471.jpg,A,584,137,371,447
15062,96505.jpg,A,391,183,515,416
25107,08671.jpg,B,577,159,345,409
12442,87376.jpg,A,135,236,389,288
20840,19151.jpg,A,556,98,382,335
25443,77537.jpg,B,361,84,456,469
6432,87886.jpg,A,271,163,491,538
7360,86280.jpg,C,394,19,562,689
35236,50146.jpg,A,234,39,637,661
22327,33215.jpg,A,478,232,391,326
7400,21511.jpg,B,310,2,673,706
40983,32072.jpg,A,532,140,238,284
18566,75713.jpg,A,485,212,445,365
24483,03137.jpg,A,612,174,417,329
12771,41710.jpg,A,34,123,445,330
26369,46936.jpg,C,413,276,373,276
2032,28502.jpg,C,288,143,499,480
38176,28584.jpg,A,517,106,329,271
5681,84404.jpg,A,7,28,767,641
15823,17986.jpg,A,678,282,418,422
40783,34140.jpg,C,488,268,286,213
22625,77024.jpg,A,287,44,452,356
4562,51851.jpg,B,9,5,769,715
18168,80415.jpg,A,504,97,466,330
39826,24520.jpg,B,181,101,615,473
25066,23434.jpg,A,675,194,327,356
8803,55092.jpg,A,401,405,278,221
18358,65282.jpg,A,458,250,412,377
765,74330.jpg,B,320,157,518,471
4897,27536.jpg,B,0,4,695,659
26994,57672.jpg,B,362,127,457,380
25127,45798.jpg,B,685,161,350,344
16319,87293.jpg,A,403,61,449,561
21960,47102.jpg,C,381,74,604,376
43565,37823.jpg,A,490,304,362,324
26219,61371.jpg,A,365,243,403,307
17945,95187.jpg,A,337,101,505,484
1478,32237.jpg,A,93,74,558,544
13174,21818.jpg,A,14,104,509,368
4791,08358.jpg,A,1,3,678,705
43806,67028.jpg,A,504,425,213,233
44021,74896.jpg,B,467,450,276,216
6939,20370.jpg,B,427,10,561,710
6618,96459.jpg,C,345,148,576,441
17555,78729.jpg,A,492,48,429,494
34316,54180.jpg,B,218,10,789,710
25224,81255.jpg,A,509,156,482,414
8707,98478.jpg,A,437,203,294,246
26458,22651.jpg,B,347,102,438,303
22031,81206.jpg,B,428,191,455,341
6079,68357.jpg,A,468,59,512,478
21688,92518.jpg,A,420,28,468,328
8583,97337.jpg,A,458,253,309,230
40407,20719.jpg,A,274,154,481,375
35142,84828.jpg,A,173,12,725,607
26906,58788.jpg,A,280,66,517,323
44571,08547.jpg,A,481,204,294,305
21297,83481.jpg,A,469,55,397,351
11691,90956.jpg,A,45,321,339,340
23318,82259.jpg,C,294,141,439,366
18901,52408.jpg,A,446,164,439,368
44120,53370.jpg,C,445,441,349,264
22378,39418.jpg,A,438,126,491,362
6209,03532.jpg,A,373,13,494,622
1022,50576.jpg,A,332,109,562,570
8477,80190.jpg,A,421,346,311,239
3791,11264.jpg,B,36,2,872,718
43487,80402.jpg,A,513,328,348,292
26380,44637.jpg,A,333,157,404,308
5549,01607.jpg,C,4,2,744,718
41825,81554.jpg,B,466,54,322,278
7157,64229.jpg,C,321,70,766,597
26036,04982.jpg,A,390,175,369,273
43340,39562.jpg,A,483,120,308,273
5018,44110.jpg,A,10,4,755,716
9414,03572.jpg,A,410,187,307,254
15458,28538.jpg,A,518,161,489,559
31093,98116.jpg,A,344,72,340,244
2171,81461.jpg,A,168,64,506,509
2404,68935.jpg,A,313,2,436,586
3849,67109.jpg,B,4,7,733,713
39927,73456.jpg,A,152,98,593,538
9834,84655.jpg,A,429,271,286,219
41218,25120.jpg,A,524,119,243,237
28848,71445.jpg,C,262,176,468,321
18384,35786.jpg,A,525,279,441,358
4489,25388.jpg,B,6,3,828,717
43257,21921.jpg,B,427,230,437,293
15254,08091.jpg,B,382,121,470,582
5599,17811.jpg,A,5,8,684,640
19678,96358.jpg,A,496,45,382,317
21814,07859.jpg,A,450,251,445,366
13023,91681.jpg,B,81,105,485,442
4653,35488.jpg,B,48,10,730,697
44199,54661.jpg,A,347,179,425,318
30281,08818.jpg,A,663,6,350,232
42746,21051.jpg,B,450,189,328,274
21736,89783.jpg,A,402,86,492,360
27230,30736.jpg,A,321,177,449,398
6402,19595.jpg,B,446,28,558,692
33172,23452.jpg,A,419,372,244,230
25888,16419.jpg,A,395,203,400,287
12068,11501.jpg,C,137,174,395,335
25069,40606.jpg,A,771,171,394,348
1033,45242.jpg,A,215,118,569,495
34520,70374.jpg,A,238,41,693,679
867,05597.jpg,B,354,80,604,568
38169,43908.jpg,A,584,187,278,218
13305,00019.jpg,A,72,77,473,429
23789,32197.jpg,C,427,140,406,325
38414,49408.jpg,B,423,163,330,287
44675,64917.jpg,A,498,242,319,275
44809,95733.jpg,A,494,265,355,263
43935,13569.jpg,B,435,305,322,287
22546,15222.jpg,C,251,118,417,325
29607,21799.jpg,B,307,117,407,342
37878,64199.jpg,A,574,166,284,311
2683,42818.jpg,A,44,323,347,368
11960,08636.jpg,B,210,216,271,309
7367,77358.jpg,A,314,29,805,619
5677,70035.jpg,A,28,4,692,716
8482,82367.jpg,A,494,181,258,261
14085,48254.jpg,A,58,132,480,378
18230,10403.jpg,A,502,138,423,351
34222,42062.jpg,B,176,39,693,665
17933,08557.jpg,B,450,57,450,603
12932,28466.jpg,A,70,208,439,289
18002,51953.jpg,B,421,123,523,437
28600,91630.jpg,A,273,122,450,340
38499,13432.jpg,B,405,112,380,289
30920,41194.jpg,A,466,126,447,316
8476,41694.jpg,A,359,394,310,212
33109,67513.jpg,A,405,351,264,241
38158,72554.jpg,A,536,172,299,233
38669,01450.jpg,A,424,202,302,250
14113,88602.jpg,A,57,53,585,428
31628,46463.jpg,A,423,123,295,269
8729,81705.jpg,C,373,339,372,274
42640,78453.jpg,A,437,160,341,254
7311,11909.jpg,B,466,14,575,693
38190,70152.jpg,B,498,202,323,277
33486,86300.jpg,A,382,187,251,263
20396,41086.jpg,B,501,232,409,357
24944,98573.jpg,B,554,145,367,389
578,91430.jpg,A,233,129,490,572
1653,89449.jpg,A,187,124,530,559
36247,67220.jpg,B,432,72,397,294
32025,84515.jpg,A,233,248,434,451
36936,75128.jpg,B,516,174,292,305
24208,94246.jpg,B,802,143,419,464
42626,96005.jpg,B,452,142,330,265
37673,39612.jpg,A,576,165,261,320
321,02602.jpg,A,98,179,528,483
40053,09782.jpg,A,345,71,434,553
32822,69872.jpg,A,430,361,245,261
36846,08331.jpg,B,601,120,228,289
20233,27043.jpg,C,499,275,451,323
4553,93072.jpg,A,10,4,637,716
33174,42720.jpg,A,382,120,236,247
13588,35274.jpg,A,30,121,439,397
32861,30185.jpg,A,370,289,260,246
12780,04384.jpg,A,12,292,458,359
16736,23641.jpg,C,359,42,508,545
27768,61023.jpg,C,304,269,507,402
24517,14377.jpg,B,647,206,422,365
3090,89463.jpg,A,9,3,869,717
37936,57953.jpg,A,584,109,273,274
44652,92780.jpg,A,469,192,340,319
10438,48631.jpg,A,454,215,296,237
25668,08043.jpg,A,769,171,351,376
13679,44059.jpg,A,53,142,523,402
39556,11429.jpg,A,243,27,581,518
23005,45192.jpg,A,312,142,442,340
13796,52597.jpg,A,71,185,533,445
32189,12531.jpg,B,253,146,398,385
43629,75915.jpg,A,509,296,301,264
25735,04250.jpg,A,365,145,405,302
41148,56016.jpg,A,462,227,283,211
7984,09139.jpg,A,461,172,384,266
12796,73773.jpg,A,4,242,499,381
23495,03060.jpg,A,346,115,408,381
24031,83808.jpg,A,628,151,377,359
41103,29134.jpg,A,466,213,278,218
41376,55938.jpg,C,541,160,187,242
30246,62763.jpg,A,334,333,414,300
11270,15826.jpg,A,390,211,292,253
57,28441.jpg,A,306,97,515,533
9652,17293.jpg,C,444,198,281,225
3966,62261.jpg,A,2,6,767,714
14457,33466.jpg,A,59,161,561,458
43321,66277.jpg,A,503,412,338,263
9939,57711.jpg,A,357,341,327,269
29912,50964.jpg,A,290,286,424,356
2250,94340.jpg,A,161,133,547,525
13570,01911.jpg,B,59,203,460,432
3988,12712.jpg,B,3,6,792,714
11295,23317.jpg,A,421,177,302,274
19778,98288.jpg,B,493,45,354,322
11782,22815.jpg,C,92,293,463,340
8438,04567.jpg,A,360,257,344,231
13585,98611.jpg,B,62,127,434,390
26385,97568.jpg,A,365,158,394,284
43369,58322.jpg,A,430,164,493,349
3474,58399.jpg,B,69,23,827,697
27097,63131.jpg,A,347,138,472,387
25011,69311.jpg,B,552,167,335,324
19848,86087.jpg,B,492,244,539,370
36574,38191.jpg,A,501,341,350,258
26224,85235.jpg,A,445,318,331,257
15008,91274.jpg,A,23,155,611,431
37988,35425.jpg,B,562,179,287,286
2016,95536.jpg,A,180,34,454,560
38307,86253.jpg,B,396,94,377,307
41680,20476.jpg,A,455,142,305,241
17801,19203.jpg,A,523,15,507,544
44777,60443.jpg,A,503,263,325,300
31954,54182.jpg,C,246,128,407,405
25846,12768.jpg,A,359,67,378,348
39137,77048.jpg,C,204,106,563,466
21082,11105.jpg,A,376,255,501,320
27953,77746.jpg,C,309,40,487,430
16662,93243.jpg,A,444,7,494,469
42972,34749.jpg,A,452,184,358,305
9439,18956.jpg,A,409,239,302,252
16341,39455.jpg,B,373,33,574,482
41757,13268.jpg,A,435,235,379,270
11623,19689.jpg,A,292,253,320,270
11022,29016.jpg,A,380,252,314,253
4070,94591.jpg,A,23,21,866,687
23777,85041.jpg,B,291,142,409,326
278,20447.jpg,B,324,109,485,595
39476,90128.jpg,A,302,176,538,500
35129,19803.jpg,C,209,73,738,647
35621,68166.jpg,A,158,53,680,634
21461,41465.jpg,C,415,53,505,361
18881,60346.jpg,A,471,83,502,407
19233,34083.jpg,B,423,12,527,376
40245,26520.jpg,A,361,94,470,485
40702,62925.jpg,A,489,393,240,239
39964,79116.jpg,A,334,136,466,574
6750,76176.jpg,A,291,35,760,613
756,13062.jpg,A,289,195,414,501
8288,06446.jpg,A,384,241,350,267
28336,94702.jpg,A,307,119,426,376
12650,81291.jpg,B,45,313,475,280
17071,39122.jpg,A,699,284,444,363
13218,19781.jpg,B,42,83,446,384
15949,69336.jpg,A,540,90,430,487
21324,91110.jpg,A,482,94,328,336
4748,86368.jpg,A,4,4,607,716
733,35500.jpg,C,295,153,472,478
1126,45358.jpg,B,212,36,558,587
24397,48104.jpg,B,435,150,406,410
33846,37906.jpg,A,342,231,332,317
43512,90873.jpg,A,470,277,354,314
15392,55156.jpg,A,379,48,536,568
549,76759.jpg,B,222,192,465,486
11859,35330.jpg,A,150,298,349,288
11720,94058.jpg,B,90,297,344,300
8966,39827.jpg,A,423,379,281,232
20346,68830.jpg,B,504,140,452,380
38438,14860.jpg,A,419,172,315,314
21853,99438.jpg,A,511,159,446,362
8377,78086.jpg,B,366,417,338,247
4157,36371.jpg,B,9,1,773,719
7926,27832.jpg,C,482,284,397,303
32716,93939.jpg,A,394,306,247,243
1711,29624.jpg,B,181,84,516,561
16947,01456.jpg,C,474,148,556,393
20509,12915.jpg,A,492,89,458,366
1524,01825.jpg,C,66,160,564,489
18061,83060.jpg,B,451,171,482,349
7436,84205.jpg,A,428,38,542,646
32899,31450.jpg,A,358,360,285,238
225,42964.jpg,B,187,107,560,521
11886,82111.jpg,B,170,210,330,258
36051,97557.jpg,B,463,176,335,291
14291,58524.jpg,A,0,173,570,441
41041,40388.jpg,C,460,77,291,268
24293,26283.jpg,B,828,151,375,409
38944,32641.jpg,A,398,214,330,234
5102,67666.jpg,C,7,11,731,690
29589,00941.jpg,B,341,285,343,302
24552,40437.jpg,A,573,127,452,463
8294,16704.jpg,A,393,306,355,275
40590,01148.jpg,A,512,306,239,196
23671,96602.jpg,C,235,50,527,401
14027,49999.jpg,A,103,104,466,365
30220,50089.jpg,A,454,262,420,268
3534,78349.jpg,A,2,1,846,634
39109,35782.jpg,A,255,72,553,466
14304,58560.jpg,C,26,224,545,429
6121,64303.jpg,A,279,173,464,535
933,53444.jpg,B,231,60,658,593
35806,17813.jpg,A,248,8,658,694
24834,77492.jpg,B,527,135,386,387
12530,77066.jpg,A,151,210,396,319
5358,04766.jpg,B,9,10,789,699
20319,15121.jpg,B,478,260,502,360
8987,15674.jpg,A,424,433,292,234
15525,69735.jpg,A,360,104,541,565
3049,81379.jpg,B,91,3,936,717
13385,55204.jpg,A,74,109,475,411
35109,16843.jpg,A,112,48,782,652
13120,75250.jpg,A,48,161,469,414
44874,82225.jpg,A,424,369,394,302
41481,92138.jpg,A,508,148,248,284
17709,42060.jpg,C,508,48,411,607
3371,30814.jpg,A,46,15,883,705
32767,06856.jpg,A,413,370,236,337
6850,51857.jpg,B,349,28,618,664
26390,52747.jpg,A,330,10,415,314
26474,86239.jpg,A,315,125,478,326
8299,97474.jpg,A,438,340,302,237
23623,63800.jpg,A,306,55,458,349
1155,55425.jpg,B,185,15,530,579
1988,66690.jpg,B,158,184,459,460
24555,18130.jpg,A,568,184,319,382
13664,87380.jpg,C,41,82,520,483
38003,11973.jpg,A,547,183,286,270
13001,21058.jpg,A,19,294,459,349
21525,73847.jpg,A,475,187,331,278
6561,39836.jpg,B,262,156,455,536
6950,49809.jpg,B,395,41,567,628
14508,22481.jpg,B,0,201,574,462
30119,41584.jpg,A,493,201,369,243
44802,38185.jpg,B,461,257,355,268
6351,14198.jpg,A,399,107,594,502
182,46258.jpg,A,312,166,454,503
2233,40059.jpg,A,346,20,547,586
8745,11217.jpg,B,418,300,290,220
28751,71736.jpg,C,230,147,449,392
39426,36955.jpg,A,156,14,626,506
18577,74752.jpg,A,443,214,490,351
24141,55399.jpg,B,840,174,409,358
1582,69269.jpg,B,33,104,612,485
21090,05525.jpg,A,420,111,482,318
36287,74841.jpg,B,495,36,263,268
26849,55989.jpg,A,334,48,456,361
26403,62588.jpg,A,421,220,347,265
36196,31763.jpg,B,472,34,279,343
43800,69725.jpg,B,447,424,316,243
22162,16538.jpg,A,397,136,518,407
23507,69766.jpg,A,315,125,436,348
32358,52784.jpg,A,187,85,483,376
23062,28381.jpg,A,175,97,506,361
44059,13156.jpg,A,424,303,329,231
38225,82484.jpg,A,398,119,352,308
22814,54529.jpg,A,324,23,367,365
25990,11996.jpg,A,423,80,376,329
15782,29321.jpg,A,537,143,439,457
16720,92897.jpg,A,535,114,485,514
38198,97260.jpg,B,513,126,309,271
27304,21750.jpg,A,365,166,423,352
14877,71627.jpg,A,0,151,579,471
27719,66841.jpg,C,373,228,425,361
23749,66105.jpg,A,291,63,432,380
9903,78788.jpg,C,430,251,286,238
29469,71809.jpg,A,230,85,487,369
2722,10569.jpg,A,258,93,409,495
40922,50941.jpg,A,430,85,241,294
2746,45640.jpg,B,189,160,424,470
39221,44182.jpg,A,251,135,596,469
24076,05848.jpg,B,726,159,352,388
5301,62911.jpg,B,7,9,662,708
41212,56556.jpg,A,452,186,272,203
32627,32165.jpg,A,402,269,259,229
10212,66477.jpg,A,438,366,270,208
40126,40945.jpg,A,321,21,466,422
14183,71283.jpg,A,63,117,524,435
21942,55254.jpg,B,429,194,444,328
41738,06746.jpg,A,466,105,301,291
29629,75546.jpg,A,297,191,364,324
12274,90040.jpg,C,165,282,473,313
616,24022.jpg,A,281,101,544,604
30433,29149.jpg,A,423,309,376,261
8956,48711.jpg,B,445,345,319,270
43461,99194.jpg,A,490,263,373,278
23310,76789.jpg,C,274,97,478,372
15981,21895.jpg,A,525,76,460,541
3753,58101.jpg,B,22,5,832,715
29963,11562.jpg,A,355,274,481,308
20822,21691.jpg,A,549,120,328,349
44938,13247.jpg,A,441,235,373,316
25220,05222.jpg,B,546,169,363,433
21321,63666.jpg,C,430,108,462,328
6545,01504.jpg,A,271,138,559,460
26476,69925.jpg,B,368,183,380,287
29937,83157.jpg,A,378,250,441,310
35160,96762.jpg,A,279,53,686,615
19770,54621.jpg,A,547,83,350,319
17714,91783.jpg,C,467,42,421,575
14290,70246.jpg,A,0,153,575,475
18080,75121.jpg,A,395,139,479,340
18470,93086.jpg,A,419,219,546,368
36798,81361.jpg,A,521,130,410,299
40328,07354.jpg,A,349,281,430,439
8491,26750.jpg,C,418,431,303,250
24082,81642.jpg,A,721,165,354,368
28649,17731.jpg,A,314,418,367,298
2811,78883.jpg,A,290,107,486,463
10481,86089.jpg,A,450,286,266,274
15938,71983.jpg,A,667,252,460,436
32828,51408.jpg,A,354,282,301,242
20844,54238.jpg,A,516,194,414,327
2626,26530.jpg,A,164,180,404,412
8705,38712.jpg,C,410,268,303,246
6883,02821.jpg,A,362,29,596,672
44782,06815.jpg,B,524,272,310,274
33090,42622.jpg,A,423,301,218,277
21406,97990.jpg,A,457,58,412,401
16276,46331.jpg,A,488,4,534,535
21723,67890.jpg,A,398,104,465,370
1853,76474.jpg,B,272,37,476,554
4500,56188.jpg,C,4,2,875,718
41941,87007.jpg,B,457,207,305,261
36048,01362.jpg,B,417,46,384,319
39558,95259.jpg,A,308,83,486,578
34241,26518.jpg,A,182,48,827,622
34447,53045.jpg,A,196,65,802,599
29810,48714.jpg,C,342,260,350,338
40831,37066.jpg,A,469,369,279,206
31415,74312.jpg,A,407,193,246,260
21225,93174.jpg,B,498,155,411,310
34282,86986.jpg,B,297,22,808,650
33345,15952.jpg,A,390,191,265,239
5505,42134.jpg,C,4,15,748,699
15375,16248.jpg,A,450,38,540,623
42617,14784.jpg,A,477,197,268,285
7666,60487.jpg,A,488,181,310,357
41620,25446.jpg,B,538,115,213,336
40619,41838.jpg,A,513,249,243,211
6397,96601.jpg,A,244,181,526,539
25712,06888.jpg,A,450,135,365,279
44151,59387.jpg,A,414,199,356,321
35006,93135.jpg,A,152,55,699,655
22796,01677.jpg,A,321,52,426,344
5696,56769.jpg,B,11,1,787,700
30393,02838.jpg,C,342,390,395,288
21585,17744.jpg,B,493,95,393,332
12674,07840.jpg,B,97,325,390,273
10078,59644.jpg,A,437,331,288,229
25294,35856.jpg,A,230,154,442,425
43432,31520.jpg,A,518,400,290,229
40663,16518.jpg,A,496,432,247,190
9258,94937.jpg,A,429,293,276,234
39742,59919.jpg,A,262,25,451,506
6381,15654.jpg,C,457,70,555,472
44622,32169.jpg,B,475,216,361,319
31709,74132.jpg,A,432,318,246,208
7755,27096.jpg,B,480,197,375,357
32487,35884.jpg,A,406,301,238,237
2114,31951.jpg,A,291,10,533,696
22414,42565.jpg,A,242,86,512,411
12088,99059.jpg,B,137,226,420,303
36394,76860.jpg,A,505,198,412,329
43597,96839.jpg,A,467,263,362,289
36801,90130.jpg,B,548,80,343,324
20117,73825.jpg,A,549,299,409,353
23577,46940.jpg,C,197,15,450,337
42121,16444.jpg,B,464,241,300,252
27130,32710.jpg,A,255,83,523,411
2627,34400.jpg,A,149,156,419,370
9917,06714.jpg,A,432,413,296,240
29251,32621.jpg,B,294,106,409,359
36978,86727.jpg,B,594,105,297,287
35353,99743.jpg,A,251,85,634,556
34081,92445.jpg,A,178,84,794,636
7858,94256.jpg,A,506,213,305,293
44264,89399.jpg,A,436,413,334,279
23250,73804.jpg,A,287,51,417,357
11471,07543.jpg,A,424,201,274,276
31688,71704.jpg,A,441,297,218,211
30173,16523.jpg,A,599,117,347,245
40338,00012.jpg,B,310,155,482,560
40688,35815.jpg,A,477,70,306,310
39455,92091.jpg,A,266,59,591,489
4129,72275.jpg,A,1,5,783,669
21538,82388.jpg,A,476,180,383,299
26665,29854.jpg,B,322,27,409,348
44013,40633.jpg,A,413,83,399,300
20532,20590.jpg,C,564,24,363,390
8637,95166.jpg,B,436,263,309,246
12697,86542.jpg,B,148,228,383,331
15984,24966.jpg,B,526,108,438,473
25042,52501.jpg,A,714,220,361,313
29761,53508.jpg,C,239,298,408,329
12551,00014.jpg,B,92,215,475,325
31170,25331.jpg,A,379,123,299,271
28224,08869.jpg,B,290,79,589,428
9133,99185.jpg,A,361,337,363,271
8075,39892.jpg,A,503,158,329,329
43845,90495.jpg,A,412,195,335,245
902,29341.jpg,A,278,92,511,594
44984,96755.jpg,B,444,265,372,295
10012,46262.jpg,C,418,340,286,250
12778,17304.jpg,A,38,80,435,338
12439,48429.jpg,B,160,250,361,270
22442,10548.jpg,B,272,145,419,365
38812,26357.jpg,A,402,65,384,280
2338,55334.jpg,A,113,237,398,458
10968,61914.jpg,B,369,235,347,266
7604,24667.jpg,B,469,201,391,280
30076,08938.jpg,A,449,256,383,273
28314,27437.jpg,A,329,304,466,360
37887,69225.jpg,A,567,312,289,228
13009,23989.jpg,B,2,329,474,347
1264,26731.jpg,B,140,89,612,482
36286,74638.jpg,B,479,43,364,373
43623,56426.jpg,A,505,339,316,238
33860,89517.jpg,A,388,216,303,271
37398,70625.jpg,A,498,290,346,248
31250,27684.jpg,C,391,182,317,274
27868,56458.jpg,C,298,150,522,383
10471,97018.jpg,C,398,444,310,274
26888,82200.jpg,A,310,28,482,364
22590,40966.jpg,A,232,188,448,337
3317,09930.jpg,A,105,9,834,711
762,24229.jpg,B,286,140,540,490
35024,95273.jpg,A,318,12,641,708
12373,61538.jpg,C,54,278,453,345
39718,51350.jpg,A,298,50,494,516
36363,67076.jpg,B,444,149,371,359
21298,06578.jpg,A,438,41,489,330
10684,55049.jpg,A,409,149,295,235
11773,32105.jpg,A,64,193,385,300
21547,87368.jpg,A,440,106,439,331
19129,68825.jpg,B,439,121,548,368
10630,01076.jpg,A,406,274,318,256
27111,95787.jpg,A,325,221,519,384
1420,60525.jpg,A,183,35,610,662
22477,74057.jpg,A,333,65,402,350
12702,26333.jpg,A,175,325,374,306
23479,23505.jpg,A,280,76,438,403
38843,12514.jpg,C,477,90,328,289
31993,97282.jpg,A,248,360,389,360
9181,74596.jpg,B,376,115,295,232
38489,34118.jpg,A,424,55,352,315
39805,25786.jpg,A,284,78,524,531
16475,21304.jpg,A,383,2,474,462
23535,02082.jpg,A,281,106,470,383
18125,34765.jpg,A,447,188,418,349
18717,09732.jpg,A,416,162,488,401
26683,49572.jpg,A,393,74,389,345
44279,58519.jpg,A,413,348,286,211
25296,44748.jpg,B,386,140,395,423
28093,30970.jpg,A,282,185,552,400
11848,21203.jpg,A,36,320,419,312
6211,44970.jpg,A,307,143,539,493
17496,47220.jpg,C,337,17,458,510
36874,71778.jpg,B,549,99,321,242
28173,02451.jpg,B,411,206,438,357
33012,04881.jpg,A,390,391,281,212
38200,29913.jpg,A,568,73,273,262
14192,28398.jpg,A,50,112,590,452
37629,72940.jpg,A,553,303,286,188
20776,45675.jpg,A,569,237,372,342
24576,09295.jpg,B,724,130,421,390
20201,66538.jpg,A,500,116,419,362
2703,73354.jpg,A,214,141,450,417
10293,52144.jpg,C,357,461,310,232
31723,19927.jpg,A,423,228,273,179
31808,55962.jpg,A,291,43,388,344
11676,38416.jpg,A,159,360,348,277
20908,20730.jpg,A,573,210,361,316
36140,43734.jpg,B,508,172,326,334
26831,16041.jpg,B,346,107,465,335
21418,07042.jpg,A,467,23,461,327
37559,15008.jpg,B,584,156,307,287
9226,41196.jpg,A,442,165,277,230
21217,57889.jpg,B,449,72,450,308
11703,24641.jpg,A,72,373,384,251
213,13746.jpg,B,197,189,537,465
31364,72147.jpg,B,449,202,213,230
30,97158.jpg,C,215,156,574,481
40135,23491.jpg,A,341,207,486,453
27857,81351.jpg,A,282,51,547,413
2501,83991.jpg,A,9,356,278,327
35859,44629.jpg,A,264,33,694,687
39844,45081.jpg,A,342,31,453,584
34615,52048.jpg,A,302,42,628,678
29245,16861.jpg,A,181,101,543,335
25972,78700.jpg,A,423,154,404,293
31957,13015.jpg,A,292,119,393,358
196,32916.jpg,A,336,125,518,555
30922,27898.jpg,B,441,231,405,209
32954,96262.jpg,A,410,297,257,282
32705,12085.jpg,A,401,113,276,254
6437,29926.jpg,C,316,42,634,547
15919,83410.jpg,A,611,207,504,487
7483,90398.jpg,B,491,191,386,295
31025,01178.jpg,A,386,23,292,222
34530,51185.jpg,A,104,68,790,645
2564,36887.jpg,C,275,17,508,493
29515,79797.jpg,B,295,126,449,369
11962,75183.jpg,B,173,122,429,396
33871,69512.jpg,A,408,136,292,280
40106,37636.jpg,C,343,138,530,404
27743,11006.jpg,A,370,296,388,372
21348,76979.jpg,A,478,104,449,308
6654,70516.jpg,A,243,254,540,466
31879,34943.jpg,A,310,312,368,371
32346,88174.jpg,A,292,26,411,415
22725,43132.jpg,A,279,120,427,312
38365,39209.jpg,B,397,153,390,293
4495,34784.jpg,B,11,7,698,650
25138,22953.jpg,B,499,126,396,482
26628,21690.jpg,A,389,105,363,308
21076,68761.jpg,A,442,168,408,300
43224,72479.jpg,A,480,126,376,303
26990,81989.jpg,A,325,315,463,372
40585,90497.jpg,A,482,110,292,248
44888,41122.jpg,A,450,257,368,300
44474,64767.jpg,A,506,243,287,285
16372,44672.jpg,A,433,4,445,448
27731,25910.jpg,B,349,215,443,373
16056,33512.jpg,C,604,158,440,533
7910,97519.jpg,C,452,249,461,321
22932,14200.jpg,A,312,98,412,356
31597,33089.jpg,C,461,84,249,253
